num_nodes,num_edges,false_avg_degree,average_clustering,density,average_shortest_path_length,diameter,radius,node_connectivity,edge_connectivity,real_avg_degree,edge_cut,attribute_assortativity_coefficient,homophily_ratio
3041,18882,12.7151156417845,0.2741120202948233,0.0020913019147671876,4.1312925322011305,11.333333333333332,7.0,1.0,1.0,49.30527238846871,111270.66666666666,0.6073747376609434,0.6811320405108158
3345,21534,14.348181365221723,0.28678686512649915,0.002145362046235306,4.175796221633705,13.0,8.0,1.0,1.0,49.84015944195316,118720.66666666667,0.6156631785140073,0.6840087171084726
3679,28092,15.589199963758269,0.28929006039210875,0.0021192495872428313,4.124993300116,12.0,6.666666666666668,1.0,1.0,49.6573344205853,125336.66666666666,0.6227880662281049,0.6918591715460104
4046,34270,17.05610479485912,0.2896088274170239,0.0021082947830480987,4.048574397278136,11.0,7.0,1.0,1.0,49.37036579337618,130743.5,0.6020548216337019,0.6758071900766391
4450,45555,19.426966292134832,0.3098064246724088,0.002183295829639788,3.997271382507364,11.0,7.0,1.0,1.0,50.40595505617978,137856.5,0.6101644050218809,0.6834066120890805
4895,53103,20.83268641470889,0.306077753414873,0.0021283905205056073,4.022640965277203,11.5,7.0,1.0,1.0,49.69948927477017,141303.0,0.6190767194631217,0.6890743261249344
5384,61029,22.85791233283804,0.32720978185657046,0.002123157378119825,3.9594716766073548,11.5,7.0,1.0,1.0,49.67524145616642,144384.5,0.6158934727216783,0.6872253155153467
5922,74632,25.20499831138129,0.32532096383763565,0.002128440999103301,3.878802184076538,13.0,7.0,1.0,1.0,49.79956095913543,145649.0,0.6289824978977318,0.6998070532747347
6514,85908,26.37642001842186,0.32951418842036656,0.0020249055748826853,4.0099038277954255,13.0,7.0,1.0,1.0,48.530242554498,144310.0,0.6211852435984007,0.6929738790333846
7165,109157,30.46950453593859,0.33999247362707036,0.0021265706683374227,3.8379881323522707,11.0,7.0,1.0,1.0,49.72951849267272,137998.0,0.6289113671381759,0.6966479474518354
7881,132836,33.7104428372034,0.3579280571608154,0.0021389874896702663,3.826281212691036,12.0,7.0,1.0,1.0,49.868037051135644,127338.0,0.6012967598245796,0.6751784154897769
8669,164636,37.98269696620141,0.357312289331171,0.0021909723676858217,3.7456782840318765,13.0,7.0,1.0,1.0,50.49555888799169,108474.0,0.617553154879266,0.6859374620374644
9535,189290,39.70424750917672,0.3623987463696488,0.002082244992090241,3.7797841733382382,11.0,7.0,1.0,1.0,49.224331410592555,90774.0,0.6289536171446931,0.696439325902055
10488,237941,45.373951182303585,0.3757378198537408,0.002163342766391894,3.6892507181316496,12.0,7.0,1.0,1.0,50.18049199084668,50411.0,0.6178453074952486,0.6883050840334368
11536,283259,49.10870319001387,0.37729643613945824,0.002128682409623488,3.6836132168799844,13.0,8.0,1.0,1.0,49.778346047156724,7725.0,0.6209763534187491,0.690403482325363
