num_nodes,num_edges,false_avg_degree,average_clustering,density,average_shortest_path_length,diameter,radius,node_connectivity,edge_connectivity,real_avg_degree,edge_cut,attribute_assortativity_coefficient,homophily_ratio
1292,3400,5.544272445820434,0.205395433281956,0.0021472782516732893,4.956403733513466,14.399999999999999,7.6,1.0,1.0,49.53730650154799,56839.0,0.6366260671156971,0.7056932578879567
1421,4919,5.934975369458128,0.21188935029463593,0.002089780059668355,4.909018673057041,13.8,7.0,1.0,1.0,49.050105559465166,61266.600000000006,0.6338794332826286,0.7044336265840586
1563,5995,6.896737044145873,0.22923423540734006,0.00220766230606462,4.736848366297157,13.8,7.800000000000001,1.0,1.0,50.223416506717854,67719.59999999999,0.6119057906383232,0.682745457309522
1719,6316,7.247934845840605,0.2237218266565444,0.002109410607054891,4.6314377081772955,12.799999999999999,7.199999999999999,1.0,1.0,49.36870273414777,72405.6,0.6176789930924439,0.6873973401454926
1890,7227,7.774603174603174,0.22887195185243442,0.0020578621425630422,4.706365259904744,13.0,7.2,1.0,1.0,48.914179894179895,77753.8,0.6310232394115218,0.6976898207598217
2079,10312,8.922943722943723,0.24635547338475178,0.002147002820727556,4.5069442201831,14.0,7.199999999999999,1.0,1.0,49.76161616161616,84903.6,0.63255449705489,0.7006291852591368
2286,11303,9.860892388451443,0.25049279703492594,0.002157744505131607,4.4346165719784745,13.4,7.8,1.0,1.0,49.77900262467192,91252.79999999999,0.6220739940227268,0.6920951110422229
2514,12852,10.485282418456642,0.2534377129424153,0.00208620820104589,4.382986010959509,11.75,6.5,1.0,1.0,49.28977724741448,97554.5,0.637507397756473,0.7040997082975287
2765,16630,11.75750452079566,0.2662124477861404,0.002126900238928303,4.271831468793086,13.0,7.0,1.0,1.0,49.57278481012658,104559.25,0.6205449898246661,0.6906848016365064
3041,18081,13.154225583689577,0.2753920733245076,0.0021635239446857854,4.181224384844662,12.666666666666668,7.333333333333334,1.0,1.0,50.07113887975447,112264.33333333334,0.6258180493705993,0.6949639054037677
3345,23191,14.363726955655206,0.2839844104196403,0.002147686446718781,4.123424673036604,12.0,7.333333333333334,1.0,1.0,49.94808171400099,119029.66666666669,0.6212705171308174,0.6905224206154323
3679,29970,15.664039141070944,0.28657829023074827,0.002129423483016713,4.109162460935817,12.333333333333332,7.0,1.0,1.0,49.71369031439703,125268.66666666666,0.6133812810788799,0.6849248772385637
4046,34129,17.20291646070193,0.2961023133995946,0.0021264420841411533,4.047720820542638,12.5,7.0,1.0,1.0,49.529782501235786,130794.5,0.6296020052018432,0.6964479160006048
4450,45324,19.586966292134832,0.31097553143230205,0.0022012773985316736,3.9845588821184856,12.0,7.0,1.0,1.0,50.46,137385.0,0.6172202609091484,0.6880394980257385
4895,47107,20.397752808988763,0.3066587906864632,0.0020839551296474015,4.021250862295837,14.0,7.5,1.0,1.0,49.23524004085802,141159.5,0.6220274234616017,0.6936554087778235
5384,60722,23.24164190193165,0.32426320925995056,0.0021588001023529306,3.9789425218507803,12.5,7.5,1.0,1.0,50.09426077265974,144574.5,0.6160101523390418,0.6875415774802973
5922,75540,25.51165146909828,0.3468675973581034,0.002154336384825053,3.9020978893696747,14.0,8.0,1.0,1.0,50.04322863897332,145276.0,0.6134539333918468,0.6894757744241461
6514,90385,27.75099785078293,0.3436482938368777,0.002130431279808301,3.8896211663861826,13.0,8.0,1.0,1.0,49.81900521952717,143751.0,0.6362232666686223,0.701311058250816
7165,110737,30.910537334263783,0.34889808393609345,0.002157351851916791,3.877596296000336,12.0,7.0,1.0,1.0,50.12505233775297,137672.0,0.6169328130009553,0.6860398963309463
7881,130230,33.04910544347164,0.3487359861788893,0.0020970244570730737,3.801586266521538,12.0,7.0,1.0,1.0,49.414414414414416,128975.0,0.617223246921401,0.6862781233202795
8669,162457,37.47998615757296,0.3589479260915691,0.0021619742822780895,3.7130605172993163,12.0,8.0,1.0,1.0,50.156188718421966,109890.0,0.6127216640382714,0.6825498439587091
