num_nodes,num_edges,false_avg_degree,average_clustering,density,average_shortest_path_length,diameter,radius,node_connectivity,edge_connectivity,real_avg_degree,edge_cut,attribute_assortativity_coefficient,homophily_ratio
1890,523,1.2482539682539684,0.02184450470164756,0.0003304007327300075,9.52308374054437,23.599999999999998,12.400000000000002,1.0,1.0,5.938518518518519,8864.6,0.685886610482269,0.8337687088290338
2079,668,1.3283309283309284,0.02473255139921807,0.00031961764396798084,9.02093626869085,23.599999999999998,12.0,1.0,1.0,5.897643097643098,9499.6,0.6850966570135042,0.8303779918359047
2286,892,1.5601049868766406,0.03232485394492899,0.00034137964701895854,9.538738940757653,24.8,13.4,1.0,1.0,6.0269466316710405,10211.199999999999,0.6640988647344002,0.823197167728549
2514,1070,1.70533015115354,0.028645498568938485,0.00033930166159043773,9.002398562988587,23.2,12.2,1.0,1.0,6.000079554494829,10797.0,0.6796653280857079,0.8288922549048938
2765,1208,1.860108499095841,0.03331634809394467,0.0003364885128610421,9.633723711832623,27.2,14.2,1.0,1.0,5.965858951175408,11352.400000000001,0.677663833422993,0.824307302727031
3041,1546,2.0685300887865834,0.035958397416689575,0.0003402187646030565,9.22997816357408,26.200000000000003,13.8,1.0,1.0,5.991581716540611,11930.0,0.6764642698377716,0.826242632261522
3345,1876,2.2278026905829593,0.040922876301811545,0.00033310446928572966,8.66151033167243,24.8,12.8,1.0,1.0,5.9577279521674145,12476.599999999999,0.6757443388009703,0.8281689512278094
3679,2308,2.485186191899973,0.04729166408658538,0.0003378447786704694,8.359140111717796,24.0,12.25,1.0,1.0,5.93659961946181,12697.75,0.6756922902016987,0.8274102914859935
4046,2925,2.7046465645081565,0.04734406204113037,0.00033431972367220714,8.409372248094847,25.25,13.25,1.0,1.0,5.95365793376174,13145.5,0.6740057701761273,0.8252949118926636
4450,3493,3.0411985018726595,0.0542995244937969,0.0003417845023457697,8.311640176580319,27.666666666666664,14.333333333333332,1.0,1.0,5.987191011235955,13109.666666666668,0.6750192337719091,0.82166970661595
4895,4098,3.2653728294177733,0.057937530316636544,0.000333609810933569,8.21085725275974,25.0,13.666666666666664,1.0,1.0,5.922165474974464,13005.0,0.6846111713846098,0.8316221799552881
5384,4994,3.5656265477959384,0.06519406434378427,0.0003311932516994184,7.841317064191939,26.333333333333336,13.666666666666664,1.0,1.0,5.9302253590886576,12731.0,0.6876095616689746,0.8323747880483685
5922,5801,3.9490037149611616,0.06810693640092164,0.000333474389035734,7.8183030499752775,28.5,15.0,1.0,1.0,5.9591354272205335,11904.0,0.678071858733435,0.8250828011136034
6514,6959,4.42032545287074,0.07612795155890777,0.000339346342151907,7.439601877299306,26.5,14.0,1.0,1.0,6.017040221062327,10401.0,0.6799631023384447,0.8284197408545214
7165,8611,4.754780181437543,0.07598244735964124,0.000331852329804407,7.961840271751372,38.0,20.0,1.0,1.0,5.9475924633635735,8546.5,0.6811713701372282,0.8308606799960288
7881,10158,5.247303641669839,0.08349130690138774,0.00033295073868463445,7.5609880199367705,26.5,14.0,1.0,1.0,5.929133358710824,5373.5,0.6746469773800314,0.8264436636386092
8669,12629,5.79651632252855,0.0900121656189264,0.00033436296276699064,7.393975775269835,27.5,14.5,1.0,1.0,5.961356557849809,1429.0,0.6819931532204393,0.8279824427021968
9535,15743,6.604299947561615,0.10112035939037171,0.0003463551472394386,7.1850591693961565,27.0,14.0,1.0,1.0,6.064604090194022,-5146.0,0.6547813478009732,0.8142031379025598
10488,18485,7.049961861174676,0.10131991104001183,0.00033612862883449396,7.194689146569742,26.0,14.0,1.0,1.0,5.956426392067124,-11469.0,0.6882698689195046,0.8296997565593724
11536,23051,7.992718446601942,0.10872936558144598,0.0003464550692068462,6.758011398285911,27.0,14.0,1.0,1.0,6.054264909847434,-22362.0,0.6753884514979774,0.8271658496377597
12689,26382,8.316494601623454,0.11178121686983722,0.00032773071412450555,7.0009676434759305,28.0,15.0,1.0,1.0,5.888643707147923,-30807.0,0.6872428938531794,0.8304525813054355
13957,32978,9.451314752453966,0.12099098545560084,0.0003386111619537821,6.7455792115237685,25.0,13.0,1.0,1.0,5.981013111700222,-48435.0,0.6754550987862802,0.8257929528776761
15352,39818,10.374674309536216,0.12455585683692329,0.0003379152599028147,6.584332329931062,24.0,13.0,1.0,1.0,5.977136529442418,-67511.0,0.6716113856087726,0.8228188256567381
16887,48356,11.454017883579084,0.13181488413070522,0.00033915722739485623,6.632912527693581,34.0,18.0,1.0,1.0,5.987978918694854,-92305.0,0.6755649114981668,0.8259988419224088
