num_nodes,num_edges,false_avg_degree,average_clustering,density,average_shortest_path_length,diameter,radius,node_connectivity,edge_connectivity,real_avg_degree,edge_cut,attribute_assortativity_coefficient,homophily_ratio
5384,3229,2.4861317483902923,0.019480567441837262,0.00023092436823242543,9.004271530762088,25.0,12.666666666666666,1.0,1.0,4.497461614660724,10829.0,0.6913587247614565,0.8059715280281297
5922,3910,2.7013396375098506,0.02005143826972119,0.00022811515263552188,9.178463433321065,26.333333333333336,14.0,1.0,1.0,4.5052347180006755,10682.666666666668,0.6875417360232879,0.8029665672578874
6514,4688,2.949749258008392,0.020867042311295842,0.00022645088730296271,8.631012541816819,24.333333333333332,13.333333333333332,1.0,1.0,4.501637498720704,10109.0,0.680758795264786,0.7990115371286683
7165,6134,3.3013258897418005,0.024646540814959844,0.0002304107963248046,8.374905465913464,22.5,12.5,1.0,1.0,4.486880669923238,8494.5,0.6807791498131385,0.7985743307252839
7881,7336,3.6513132851161023,0.02788417182779762,0.00023168231504543796,8.080417963825436,24.5,12.5,1.0,1.0,4.5154802690013955,6810.5,0.684982327548234,0.8020857753370971
8669,8545,3.9125620025377783,0.030529097107484048,0.00022569000937573707,7.890293488578639,22.5,12.5,1.0,1.0,4.462856154112354,4770.5,0.6781337836924376,0.7968636935598572
9535,10054,4.3014158363922395,0.032218785832311414,0.00022558295764591143,7.752784352819475,26.5,14.0,1.0,1.0,4.482642894598847,1728.0,0.6833090103964599,0.8003342079052653
10488,12714,4.848970251716247,0.035462586261960465,0.00023118958003796354,7.452920050401749,23.0,12.0,1.0,1.0,4.513825324180015,-3515.0,0.6841065680704334,0.8013213780084946
11536,16022,5.555478502080444,0.039599085913175236,0.0002408096446502143,7.0692839513300525,19.0,10.0,1.0,1.0,4.615377947295423,-10845.0,0.6870461854565431,0.804206715765822
12689,18729,5.90401134841201,0.04112135881647061,0.00023266122905154517,7.007938455664893,21.0,11.0,1.0,1.0,4.543384033414768,-17265.0,0.6917767616625073,0.8052218484702868
13957,23002,6.592247617682883,0.045355641844794584,0.00023617969395539135,6.744454458503934,20.0,11.0,1.0,1.0,4.572472594397077,-28190.0,0.6821994451588663,0.800017389792192
15352,25932,6.756644085461177,0.04598441865933936,0.00022007178963784696,6.854965818978679,19.0,10.0,1.0,1.0,4.416558103178739,-35925.0,0.6873620212120123,0.803408915625482
16887,32233,7.634985491798425,0.052903332139752214,0.00022607442531678387,6.515972877375083,17.0,10.0,1.0,1.0,4.4796589092201105,-53284.0,0.6846403897749493,0.8011354822697235
18575,39317,8.46664872139973,0.055979029893297894,0.0002279166771131617,6.423725167856356,18.0,10.0,1.0,1.0,4.49442799461642,-73784.0,0.6840220409827095,0.8009258081745809
